Office Name,Address,State,City,Date,Expense Type,Amount
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-05-22,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-05-22,water,150
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-05-22,electric,447
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-05-22,internet,186
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-06-21,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-06-21,water,209
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-06-21,electric,457
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-06-21,internet,165
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-07-21,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-07-21,water,133
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-07-21,electric,356
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-07-21,internet,199
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-08-20,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-08-20,water,106
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-08-20,electric,371
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-08-20,internet,151
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-09-19,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-09-19,water,143
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-09-19,electric,236
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-09-19,internet,171
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-10-19,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-10-19,water,102
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-10-19,electric,584
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-10-19,internet,193
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-11-18,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-11-18,water,271
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-11-18,electric,474
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-11-18,internet,130
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-12-18,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-12-18,water,131
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-12-18,electric,526
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2023-12-18,internet,200
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-01-17,rent,15890
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-01-17,water,261
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-01-17,electric,550
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-01-17,internet,170
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-02-16,rent,17479
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-02-16,water,189
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-02-16,electric,528
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-02-16,internet,112
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-03-17,rent,17479
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-03-17,water,101
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-03-17,electric,458
Dream Homes Paterson,2570 Edward Island Suite 292,NJ,Paterson,2024-03-17,internet,105
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2022-12-26,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2022-12-26,water,109
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2022-12-26,electric,501
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2022-12-26,internet,189
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-01-25,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-01-25,water,255
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-01-25,electric,380
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-01-25,internet,166
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-02-24,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-02-24,water,264
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-02-24,electric,313
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-02-24,internet,115
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-03-26,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-03-26,water,229
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-03-26,electric,547
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-03-26,internet,185
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-04-25,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-04-25,water,156
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-04-25,electric,407
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-04-25,internet,145
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-05-25,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-05-25,water,118
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-05-25,electric,396
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-05-25,internet,116
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-06-24,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-06-24,water,181
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-06-24,electric,422
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-06-24,internet,106
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-07-24,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-07-24,water,222
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-07-24,electric,287
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-07-24,internet,122
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-08-23,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-08-23,water,151
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-08-23,electric,520
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-08-23,internet,186
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-09-22,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-09-22,water,159
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-09-22,electric,515
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-09-22,internet,157
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-10-22,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-10-22,water,291
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-10-22,electric,537
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-10-22,internet,181
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-11-21,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-11-21,water,235
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-11-21,electric,383
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-11-21,internet,129
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-12-21,rent,16379
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-12-21,water,116
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-12-21,electric,373
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2023-12-21,internet,104
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-01-20,rent,18017
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-01-20,water,112
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-01-20,electric,396
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-01-20,internet,163
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-02-19,rent,18017
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-02-19,water,196
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-02-19,electric,428
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-02-19,internet,170
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-03-20,rent,18017
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-03-20,water,268
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-03-20,electric,204
Dream Homes Bridgeport,732 Sean Terrace Suite 820,CT,Bridgeport,2024-03-20,internet,113
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-03-05,rent,13746
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-03-05,water,264
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-03-05,electric,507
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-03-05,internet,133
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-04-04,rent,13746
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-04-04,water,156
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-04-04,electric,533
Dream Homes Waterbury,9705 Gary Roads,CT,Waterbury,2024-04-04,internet,161
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-04-26,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-04-26,water,166
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-04-26,electric,385
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-04-26,internet,179
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-05-26,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-05-26,water,108
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-05-26,electric,341
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-05-26,internet,156
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-06-25,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-06-25,water,207
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-06-25,electric,499
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-06-25,internet,145
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-07-25,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-07-25,water,214
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-07-25,electric,525
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-07-25,internet,173
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-08-24,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-08-24,water,122
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-08-24,electric,250
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-08-24,internet,138
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-09-23,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-09-23,water,120
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-09-23,electric,483
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-09-23,internet,147
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-10-23,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-10-23,water,228
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-10-23,electric,382
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-10-23,internet,181
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-11-22,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-11-22,water,123
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-11-22,electric,320
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-11-22,internet,189
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-12-22,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-12-22,water,286
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-12-22,electric,329
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2023-12-22,internet,190
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-01-21,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-01-21,water,273
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-01-21,electric,410
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-01-21,internet,145
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-02-20,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-02-20,water,120
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-02-20,electric,231
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-02-20,internet,175
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-03-21,rent,19103
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-03-21,water,108
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-03-21,electric,595
Dream Homes Trenton,7706 Gina Summit Suite 417,NJ,Trenton,2024-03-21,internet,138
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-04-14,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-04-14,water,260
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-04-14,electric,575
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-04-14,internet,133
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-05-14,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-05-14,water,220
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-05-14,electric,305
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-05-14,internet,144
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-06-13,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-06-13,water,186
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-06-13,electric,529
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-06-13,internet,172
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-07-13,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-07-13,water,100
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-07-13,electric,377
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-07-13,internet,185
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-08-12,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-08-12,water,131
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-08-12,electric,379
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-08-12,internet,193
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-09-11,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-09-11,water,259
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-09-11,electric,508
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-09-11,internet,182
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-10-11,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-10-11,water,237
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-10-11,electric,535
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-10-11,internet,199
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-11-10,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-11-10,water,224
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-11-10,electric,356
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-11-10,internet,134
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-12-10,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-12-10,water,209
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-12-10,electric,265
Dream Homes Newark,801 Moore Spur,NJ,Newark,2023-12-10,internet,129
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-01-09,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-01-09,water,119
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-01-09,electric,423
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-01-09,internet,118
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-02-08,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-02-08,water,205
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-02-08,electric,594
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-02-08,internet,134
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-03-09,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-03-09,water,291
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-03-09,electric,353
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-03-09,internet,169
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-04-08,rent,17200
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-04-08,water,287
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-04-08,electric,438
Dream Homes Newark,801 Moore Spur,NJ,Newark,2024-04-08,internet,178
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-11-10,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-11-10,water,296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-11-10,electric,547
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-11-10,internet,174
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-12-10,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-12-10,water,262
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-12-10,electric,421
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2022-12-10,internet,175
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-01-09,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-01-09,water,196
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-01-09,electric,507
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-01-09,internet,157
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-02-08,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-02-08,water,249
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-02-08,electric,489
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-02-08,internet,176
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-03-10,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-03-10,water,292
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-03-10,electric,430
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-03-10,internet,117
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-04-09,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-04-09,water,208
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-04-09,electric,514
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-04-09,internet,132
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-05-09,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-05-09,water,256
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-05-09,electric,340
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-05-09,internet,151
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-06-08,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-06-08,water,122
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-06-08,electric,423
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-06-08,internet,131
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-07-08,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-07-08,water,182
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-07-08,electric,235
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-07-08,internet,136
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-08-07,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-08-07,water,200
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-08-07,electric,220
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-08-07,internet,127
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-09-06,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-09-06,water,229
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-09-06,electric,581
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-09-06,internet,147
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-10-06,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-10-06,water,165
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-10-06,electric,247
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-10-06,internet,172
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-11-05,rent,14296
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-11-05,water,110
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-11-05,electric,330
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-11-05,internet,123
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-12-05,rent,15726
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-12-05,water,279
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-12-05,electric,288
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2023-12-05,internet,126
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-01-04,rent,15726
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-01-04,water,283
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-01-04,electric,403
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-01-04,internet,155
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-02-03,rent,15726
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-02-03,water,162
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-02-03,electric,208
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-02-03,internet,164
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-03-04,rent,15726
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-03-04,water,287
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-03-04,electric,533
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-03-04,internet,106
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-04-03,rent,15726
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-04-03,water,105
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-04-03,electric,228
Dream Homes New York,34968 Miller Neck Apt. 364,NY,New York,2024-04-03,internet,197
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-08-06,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-08-06,water,181
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-08-06,electric,339
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-08-06,internet,126
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-09-05,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-09-05,water,185
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-09-05,electric,252
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-09-05,internet,129
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-10-05,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-10-05,water,190
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-10-05,electric,597
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-10-05,internet,132
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-11-04,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-11-04,water,182
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-11-04,electric,265
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-11-04,internet,131
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-12-04,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-12-04,water,230
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-12-04,electric,416
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2023-12-04,internet,192
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-01-03,rent,19313
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-01-03,water,232
Dream Homes New Haven,5709 Nicholas Drive,CT,New Haven,2024-01-03,electric,462
